insolation_flux,transit_depth,stellar_rad,planet_radius,orbital_period,stellar_logg,mission,disposition,equilibrium_temp,stellar_teff,transit_duration
14.53,181.4,3.373,4.68,532.9307,3.698,Kepler,FALSE POSITIVE,498.0,7872.0,3.89
,,,,169.84787744,,Kepler,CANDIDATE,,,2.82
1.74,371.1,1.028,2.0,284.699924,4.425,Kepler,CANDIDATE,293.0,6054.0,3.709
140.73,878.0,13.679,39.78,171.69799,2.645,Kepler,FALSE POSITIVE,878.0,5033.0,2.904
5.25,363.0,2.439,4.7,444.89411,3.753,Kepler,FALSE POSITIVE,386.0,6195.0,7.937
9.86,472.5,4.649,10.03,402.20969,3.131,Kepler,CANDIDATE,452.0,4961.0,5.298
11.15,1659.0,2.344,9.57,229.86928,3.763,Kepler,FALSE POSITIVE,466.0,6065.0,12.91
274.55,611.2,0.941,25.74,5.14108479,4.505,Kepler,FALSE POSITIVE,1038.0,5893.0,25.93
,,,,179.27230765,,Kepler,FALSE POSITIVE,,,2.21
3.73,346.7,3.62,6.69,584.55603,3.458,Kepler,CANDIDATE,354.0,5208.0,3.671
,,,,200.83849979,,Kepler,FALSE POSITIVE,,,2.37
28.85,187.3,1.089,1.5,40.1043796,4.374,Kepler,FALSE POSITIVE,591.0,6174.0,3.471
,,,,70.31252504,,Kepler,CANDIDATE,,,13.66
39.44,87057.0,1.044,56.45,30.114681501,4.442,Kepler,FALSE POSITIVE,639.0,6273.0,5.68713
12.52,140.9,0.983,1.19,69.775633,4.413,Kepler,CANDIDATE,480.0,6224.0,9.205
33.01,117.0,1.412,1.54,58.5029431,4.215,Kepler,CANDIDATE,611.0,6525.0,1.633
1.51,463.7,1.534,3.24,415.748785,4.027,Kepler,CANDIDATE,283.0,5324.0,3.313
38.4,9471.7,1.321,56.41,36.1826854,4.151,Kepler,FALSE POSITIVE,635.0,5696.0,4.2546
57.15,78.1,1.095,0.97,24.1527864,4.392,Kepler,CANDIDATE,701.0,6223.0,4.451
632.06,61.3,1.752,1.4,11.1734401,4.142,Kepler,CANDIDATE,1279.0,7372.0,4.545
0.52,156140.0,0.842,48.18,472.2265706,4.557,Kepler,FALSE POSITIVE,217.0,5763.0,4.8732
0.74,386.6,0.953,2.0,428.379308,4.381,Kepler,CANDIDATE,236.0,5574.0,4.066
1037.46,1282.0,0.801,26.56,1.507099289,4.576,Kepler,FALSE POSITIVE,1448.0,5762.0,4.8361
0.15,26456.0,0.537,1169.79,253.652263,4.721,Kepler,FALSE POSITIVE,159.0,3960.0,3.85
0.62,499.7,0.815,1.85,392.72811,4.558,Kepler,CANDIDATE,226.0,5701.0,12.48
,,,,128.66825288,,Kepler,FALSE POSITIVE,,,2.67
0.29,853.0,0.727,2.18,485.57785,4.616,Kepler,FALSE POSITIVE,187.0,5255.0,6.67
0.45,961.1,0.771,2.34,374.05697,4.595,Kepler,CANDIDATE,209.0,5302.0,22.53
0.32,585.1,0.845,2.03,643.4528,4.553,Kepler,FALSE POSITIVE,192.0,5649.0,9.346
0.93,517.8,0.901,2.04,339.633833,4.522,Kepler,CANDIDATE,250.0,5823.0,8.859
1958.71,264.8,0.868,18.7,1.061934307,4.544,Kepler,FALSE POSITIVE,1696.0,5853.0,3.211
10.25,706.7,0.569,1.45,9.5497037,4.683,Kepler,FALSE POSITIVE,456.0,3705.0,1.881
5.6,158.0,1.213,1.52,140.884533,4.306,Kepler,CANDIDATE,392.0,5960.0,10.245
6.46,603.3,0.911,3.39,77.138911,4.531,Kepler,FALSE POSITIVE,406.0,5778.0,7.229
17.64,57.6,1.75,1.33,100.494129,4.036,Kepler,CANDIDATE,523.0,6018.0,2.679
2.89,184.0,0.927,1.26,182.453195,4.483,Kepler,CANDIDATE,332.0,6164.0,2.721
7584.36,153.2,1.027,12.88,0.536551592,4.455,Kepler,FALSE POSITIVE,2377.0,6140.0,4.89
,,,,68.54443156,,Kepler,FALSE POSITIVE,,,2.05
3.26,251.9,0.828,1.32,130.110715,4.561,Kepler,FALSE POSITIVE,343.0,5960.0,2.227
1.51,361.7,0.829,1.58,242.484764,4.568,Kepler,FALSE POSITIVE,283.0,6068.0,6.451
0.4,448.4,0.761,1.57,383.26217,4.536,Kepler,CANDIDATE,203.0,5074.0,4.84
0.8,1857.0,0.713,3.71,178.266978,4.624,Kepler,CANDIDATE,241.0,4899.0,5.276
2.2,282.9,1.358,2.37,385.593209,4.194,Kepler,FALSE POSITIVE,311.0,6205.0,2.799
0.67,8476.0,0.724,8.71,215.737826,4.574,Kepler,FALSE POSITIVE,231.0,4889.0,7.257
0.3,232.1,0.744,1.22,507.48249,4.541,Kepler,FALSE POSITIVE,189.0,5227.0,8.19
192.79,125.0,3.784,4.3,30.9771151,3.453,Kepler,CANDIDATE,950.0,5197.0,3.188
,,,,19.11280242,,Kepler,CANDIDATE,,,1.58
269.29,92.6,4.732,4.44,30.2111162,3.321,Kepler,FALSE POSITIVE,1033.0,5132.0,4.202
0.78,11004.0,0.584,6.28,76.377855,4.674,Kepler,CANDIDATE,240.0,3869.0,4.809
14.25,205670.0,1.012,60.79,55.249007325,4.476,Kepler,FALSE POSITIVE,496.0,6063.0,5.15147
44.12,217.5,0.837,1.21,14.2673439,4.567,Kepler,CANDIDATE,657.0,5475.0,3.171
18.89,327.1,0.769,1.39,22.52907,4.594,Kepler,FALSE POSITIVE,532.0,5284.0,1.373
172.74,666.0,6.519,16.67,66.247851,3.109,Kepler,FALSE POSITIVE,925.0,5214.0,4.04
1.18,270.3,1.054,1.74,370.91308,4.386,Kepler,FALSE POSITIVE,266.0,5892.0,17.655
,,,,360.64485255,,Kepler,CANDIDATE,,,11.19
14853.21,937.0,18.266,91.09,7.41505161,2.442,Kepler,FALSE POSITIVE,2815.0,4989.0,2.061
3487.05,680400.0,1.705,176.4,2.742590902,4.129,Kepler,FALSE POSITIVE,1960.0,7072.0,10.4143
0.43,181.5,0.802,1.08,541.04472,4.575,Kepler,CANDIDATE,206.0,5829.0,12.47
1.04,688.9,1.137,3.01,514.271499,4.411,Kepler,CANDIDATE,258.0,6343.0,3.46
0.46,531.3,0.943,2.22,571.14302,4.514,Kepler,CANDIDATE,210.0,5751.0,10.06
1.34,1137.0,0.878,2.91,216.453511,4.46,Kepler,FALSE POSITIVE,274.0,5385.0,3.321
,,,,37.0488669,,Kepler,FALSE POSITIVE,,,2.48
0.42,1780.0,0.856,3.63,540.39267,4.551,Kepler,CANDIDATE,206.0,5693.0,9.233
,,,,542.16158927,,Kepler,FALSE POSITIVE,,,8.77
3.81,227.1,1.131,1.73,190.905243,4.321,Kepler,CANDIDATE,356.0,6098.0,2.529
284.63,3446.0,1.678,65.27,11.0153889,3.899,Kepler,FALSE POSITIVE,1047.0,5515.0,2.666
,,,,28.34230575,,Kepler,FALSE POSITIVE,,,1.65
1.34,478.7,0.872,1.96,231.521608,4.545,Kepler,FALSE POSITIVE,274.0,5695.0,2.819
12.58,205.3,1.683,2.47,180.890384,4.136,Kepler,FALSE POSITIVE,480.0,7037.0,1.901
54.88,326.1,2.917,5.24,60.0546149,3.606,Kepler,FALSE POSITIVE,694.0,5242.0,3.435
30.28,153.2,0.936,1.14,20.5142642,4.422,Kepler,CANDIDATE,598.0,5221.0,3.524
0.67,548.6,1.044,2.41,495.854189,4.378,Kepler,CANDIDATE,230.0,5613.0,8.65
5752.74,315910.0,2.056,136.3,2.037453129,3.906,Kepler,FALSE POSITIVE,2220.0,6456.0,5.43155
0.48,756.0,0.759,2.03,318.25858,4.596,Kepler,CANDIDATE,212.0,5108.0,4.39
5.65,304.1,1.621,2.82,184.883155,4.036,Kepler,CANDIDATE,393.0,5620.0,3.025
138.34,146.4,1.047,1.34,11.006795,4.424,Kepler,CANDIDATE,874.0,6091.0,5.112
2.29,459.7,0.919,1.96,177.37583,4.517,Kepler,CANDIDATE,314.0,5849.0,21.14
77.33,1528.9,2.087,62.03,35.164087,3.82,Kepler,FALSE POSITIVE,756.0,5485.0,86.05
,,,,107.11003503,,Kepler,FALSE POSITIVE,,,2.12
1.18,582.5,1.1,2.63,366.55705,4.403,Kepler,CANDIDATE,266.0,5857.0,11.62
,,,,462.26052152,,Kepler,FALSE POSITIVE,,,4.05
,,,,39.42516213,,Kepler,CANDIDATE,,,2.18
8.48,176.5,1.234,1.78,124.887214,4.209,Kepler,CANDIDATE,435.0,6103.0,8.599
8170.3,4398.5,1.064,40.94,0.533000886,4.331,Kepler,FALSE POSITIVE,2429.0,5934.0,1.54684
,,,,200.35091012,,Kepler,FALSE POSITIVE,,,3.78
,,,,114.32859485,,Kepler,FALSE POSITIVE,,,2.64
10.84,117.9,1.725,1.84,99.97889,3.985,Kepler,FALSE POSITIVE,463.0,5229.0,8.76
1.06,1126.2,1.009,5.56,374.71687,4.375,Kepler,FALSE POSITIVE,259.0,5768.0,52.986
1.17,464.1,0.992,2.1,295.958914,4.386,Kepler,CANDIDATE,265.0,5505.0,4.244
2.91,782.1,0.843,2.32,120.938669,4.477,Kepler,CANDIDATE,333.0,5456.0,8.818
2.25,52.5,1.277,0.96,362.22202,4.168,Kepler,CANDIDATE,312.0,6113.0,14.29
11.43,386.2,0.938,1.82,42.070868,4.422,Kepler,FALSE POSITIVE,469.0,5197.0,1.293
0.46,345.6,1.006,1.86,631.99116,4.387,Kepler,CANDIDATE,210.0,5594.0,2.99
2.09,366.4,1.504,2.88,401.73243,4.12,Kepler,FALSE POSITIVE,307.0,5938.0,1.535
1.09,443.8,1.031,2.18,428.1186,4.45,Kepler,FALSE POSITIVE,260.0,6225.0,6.56
315.59,206.6,6.422,10.58,37.3683802,3.15,Kepler,FALSE POSITIVE,1075.0,5101.0,2.8
0.56,168.0,0.955,1.24,615.81928,4.489,Kepler,FALSE POSITIVE,221.0,6120.0,14.93
1.92,262.2,1.844,2.97,557.92882,3.805,Kepler,CANDIDATE,300.0,5553.0,4.788
57.44,1510.0,3.63,28199.3,77.51257,3.459,Kepler,CANDIDATE,702.0,5261.0,3.15
39.27,1875.0,1.717,7.45,46.969389,3.885,Kepler,CANDIDATE,638.0,5401.0,1.944
1339.86,384480.0,0.604,42.41,0.512581525,4.648,Kepler,FALSE POSITIVE,1541.0,4612.0,2.54719
48.97,716.0,8.611,24.34,206.801125,2.978,Kepler,CANDIDATE,675.0,5048.0,6.6
1736.43,376.1,6.502,17.96,14.0019064,2.783,Kepler,CANDIDATE,1646.0,4883.0,4.257
1700.47,6012.3,0.919,39.76,1.42796645,4.511,Kepler,FALSE POSITIVE,1637.0,6099.0,12.8653
4.52,830.2,3.931,11.07,525.757041,3.495,Kepler,CANDIDATE,372.0,5277.0,4.995
1.28,168.0,0.973,1.26,313.82752,4.453,Kepler,CANDIDATE,272.0,5914.0,4.187
,,,,236.09799849,,Kepler,CANDIDATE,,,3.65
,,,,70.61977122,,Kepler,FALSE POSITIVE,,,2.09
,,,,216.10910854,,Kepler,FALSE POSITIVE,,,3.95
1.41,237.6,1.441,2.25,425.593391,4.09,Kepler,CANDIDATE,278.0,5458.0,3.815
,,,,44.51439331,,Kepler,FALSE POSITIVE,,,1.55
,,,,43.08410127,,Kepler,CANDIDATE,,,1.38
,,,,230.80401566,,Kepler,FALSE POSITIVE,,,3.57
1.98,614.2,1.035,2.55,237.819002,4.424,Kepler,CANDIDATE,302.0,5878.0,11.324
0.53,905.6,0.992,2.96,581.87357,4.489,Kepler,CANDIDATE,218.0,5897.0,14.64
23.32,500.7,0.777,1.71,15.9961296,4.588,Kepler,CANDIDATE,560.0,4949.0,1.656
60.99,23193.0,1.151,54.15,28.297207229,4.277,Kepler,FALSE POSITIVE,713.0,6327.0,3.94247
,,,,213.63312404,,Kepler,CANDIDATE,,,2.54
18.57,819.5,7.684,21.53,412.227551,2.977,Kepler,FALSE POSITIVE,529.0,5079.0,4.303
0.3,199.9,0.854,1.18,586.63177,4.471,Kepler,FALSE POSITIVE,189.0,5228.0,7.299
0.8,824.0,0.884,3.69,364.95068,4.438,Kepler,FALSE POSITIVE,241.0,5574.0,0.636
,,,,44.36123319,,Kepler,FALSE POSITIVE,,,2.49
0.36,79.2,0.717,0.73,438.00974,4.56,Kepler,FALSE POSITIVE,197.0,5260.0,11.46
965.88,146.1,3.162,3.8,7.62210397,3.556,Kepler,CANDIDATE,1422.0,5222.0,1.902
23775.98,3000.4,12.623,444.46,3.479508244,2.437,Kepler,FALSE POSITIVE,3167.0,4630.0,3.9097
2.31,136.5,1.566,1.85,406.29695,4.103,Kepler,FALSE POSITIVE,315.0,6031.0,5.32
24258.04,126.6,2.773,3.18,0.9886684,3.725,Kepler,CANDIDATE,3183.0,6456.0,2.023
1396.11,57.6,1.551,1.17,3.34465934,4.069,Kepler,FALSE POSITIVE,1559.0,5966.0,10.796
0.45,223.8,0.837,1.3,513.14417,4.557,Kepler,FALSE POSITIVE,208.0,5709.0,14.13
29.45,725.0,0.738,2.03,14.5555096,4.612,Kepler,CANDIDATE,594.0,5176.0,2.07
1.79,974.0,0.823,2.76,114.12716,4.508,Kepler,CANDIDATE,295.0,4816.0,1.719
3566.8,478.6,14.954,45.89,17.0497376,2.587,Kepler,CANDIDATE,1971.0,5039.0,3.271
283.97,154.6,1.677,2.23,13.0366377,4.009,Kepler,FALSE POSITIVE,1047.0,6084.0,3.184
114.08,70.0,0.683,0.59,2.64181261,4.601,Kepler,CANDIDATE,834.0,4147.0,2.127
29.44,13883.0,1.555,11761.1,270.98477,4.377,Kepler,FALSE POSITIVE,594.0,11068.0,6.718
0.35,491.0,0.86,1.97,583.8531,4.559,Kepler,CANDIDATE,196.0,5591.0,5.09
172.28,245.8,7.317,11.19,72.782432,3.021,Kepler,CANDIDATE,924.0,5099.0,3.726
13.12,954.0,0.585,1.75,10.552241908,4.666,Kepler,CANDIDATE,485.0,4031.0,2.7355
17132.06,152.2,3.134,61.97,2.74703312,3.753,Kepler,FALSE POSITIVE,2917.0,8237.0,2.655
2.96,783.5,1.679,5.97,440.171272,4.001,Kepler,CANDIDATE,334.0,6261.0,12.217
27.38,269.0,1.082,1.77,37.537859,4.429,Kepler,CANDIDATE,583.0,6095.0,6.513
0.91,595.0,0.962,2.44,474.96952,4.473,Kepler,CANDIDATE,249.0,6287.0,4.58
2062.08,67.7,0.851,0.69,0.864651455,4.556,Kepler,FALSE POSITIVE,1720.0,5587.0,3.461
9.49,346.9,0.937,1.75,74.624063,4.499,Kepler,CANDIDATE,448.0,6187.0,8.881
44.67,159.0,0.986,1.25,25.4805211,4.472,Kepler,FALSE POSITIVE,659.0,6250.0,10.701
0.36,315.4,0.812,1.47,512.11636,4.576,Kepler,FALSE POSITIVE,198.0,5492.0,9.557
0.97,689.0,0.914,2.4,348.61891,4.519,Kepler,FALSE POSITIVE,253.0,5911.0,3.567
1.21,957.0,0.887,2.87,368.70839,4.523,Kepler,FALSE POSITIVE,267.0,6409.0,6.08
126.12,156.7,0.82,1.08,7.1091096,4.568,Kepler,FALSE POSITIVE,855.0,5665.0,10.67
4.77,479.8,2.611,7.35,416.9504,3.708,Kepler,CANDIDATE,377.0,5751.0,4.026
1.45,29825.0,1.362,64.56,397.3958488,4.146,Kepler,FALSE POSITIVE,280.0,5544.0,6.1014
172.96,147.5,4.912,6.71,62.134919,3.358,Kepler,CANDIDATE,925.0,5889.0,8.711
26549.71,545.5,6.72,15.15,1.667482003,2.756,Kepler,FALSE POSITIVE,3257.0,4678.0,1.5931
0.35,725.0,0.821,2.28,574.65297,4.553,Kepler,CANDIDATE,196.0,5596.0,4.37
281.21,190.8,1.0,1.49,5.29730786,4.438,Kepler,FALSE POSITIVE,1044.0,5780.0,4.02
19.05,96.6,0.802,0.78,21.9578446,4.583,Kepler,CANDIDATE,533.0,5192.0,1.038
41.24,437.0,2.995,6.16,77.395279,3.541,Kepler,FALSE POSITIVE,646.0,5158.0,5.26
0.15,1806.0,0.612,2.55,373.41509,4.642,Kepler,CANDIDATE,158.0,4236.0,6.617
0.53,631.0,0.956,2.42,612.882452,4.494,Kepler,FALSE POSITIVE,217.0,6029.0,2.024
3.05,249.4,0.802,1.26,107.904526,4.574,Kepler,CANDIDATE,337.0,5565.0,2.053
227.54,144960.0,1.23,70.42,11.03571773,4.213,Kepler,FALSE POSITIVE,991.0,6201.0,5.62958
6.47,886.0,0.763,2.19,42.093314,4.541,Kepler,FALSE POSITIVE,407.0,4885.0,4.649
,,,,274.10859251,,Kepler,FALSE POSITIVE,,,6.59
4.12,312.8,1.287,2.33,282.029084,4.305,Kepler,CANDIDATE,363.0,6886.0,4.686
2.88,157.9,1.344,1.7,339.18109,4.209,Kepler,FALSE POSITIVE,332.0,6407.0,5.34
7238.22,687450.0,2.433,283.93,3.55650976,3.937,Kepler,FALSE POSITIVE,2353.0,8105.0,12.7364
1025.14,159.9,1.159,1.5,3.1318392,4.246,Kepler,CANDIDATE,1443.0,6070.0,1.632
,,,,38.27772448,,Kepler,FALSE POSITIVE,,,1.73
70.73,63022.0,1.136,69.68,25.285232337,4.337,Kepler,FALSE POSITIVE,740.0,6486.0,4.76313
4.85,320.6,1.849,3.52,207.767894,3.894,Kepler,CANDIDATE,379.0,5210.0,5.21
140.61,351.9,7.733,14.04,82.508054,3.01,Kepler,CANDIDATE,878.0,4986.0,3.806
9.65,130.7,1.4,1.59,113.083522,4.179,Kepler,CANDIDATE,450.0,5903.0,10.315
1746.21,72.7,0.958,0.82,1.23138339,4.505,Kepler,FALSE POSITIVE,1648.0,5791.0,3.943
0.48,286.5,0.729,1.24,381.37504,4.614,Kepler,CANDIDATE,212.0,5513.0,16.57
,,,,322.55663046,,Kepler,FALSE POSITIVE,,,3.74
31.23,160.3,0.609,0.79,7.2269859,4.645,Kepler,FALSE POSITIVE,603.0,4347.0,14.241
2827.5,9782.2,0.976,41.02,0.762724045,4.39,Kepler,FALSE POSITIVE,1860.0,5313.0,1.98818
,,,,206.76425774,,Kepler,FALSE POSITIVE,,,2.57
2.43,319.9,2.504,4.4,529.39169,3.699,Kepler,CANDIDATE,319.0,5283.0,10.869
1.4,522.5,1.065,2.51,362.49906,4.369,Kepler,FALSE POSITIVE,277.0,6043.0,12.17
1.46,552.8,0.835,2.54,190.65896,4.549,Kepler,FALSE POSITIVE,281.0,5508.0,35.472
0.26,1267.0,0.756,2.62,509.997402,4.54,Kepler,CANDIDATE,182.0,5037.0,8.481
2520.53,45.4,1.126,0.81,1.50650036,4.336,Kepler,FALSE POSITIVE,1809.0,6201.0,2.762
,,,,194.48732212,,Kepler,FALSE POSITIVE,,,3.6
2.03,297.6,1.634,2.94,495.51899,4.038,Kepler,CANDIDATE,305.0,6043.0,3.592
4.71,149.6,2.46,3.0,388.048463,3.765,Kepler,CANDIDATE,376.0,5779.0,3.456
10.15,361.7,0.801,1.57,34.0269868,4.514,Kepler,CANDIDATE,455.0,4999.0,1.586
6.39,239.5,1.518,2.41,173.219879,4.158,Kepler,CANDIDATE,405.0,6007.0,1.875
1.49,914.6,1.354,4.27,374.878133,4.218,Kepler,CANDIDATE,282.0,5636.0,10.556
853.62,2019.5,1.631,75.83,5.2362026,4.112,Kepler,FALSE POSITIVE,1378.0,6176.0,3.148
,,,,48.55059299,,Kepler,FALSE POSITIVE,,,1.79
0.79,610.0,1.007,2.56,511.882,4.454,Kepler,CANDIDATE,241.0,6141.0,4.822
1.67,513.4,1.0,2.47,247.372131,4.438,Kepler,FALSE POSITIVE,290.0,5780.0,3.271
2.26,270.7,0.716,1.15,96.16705,4.617,Kepler,CANDIDATE,313.0,5147.0,2.775
6.89,465.4,1.012,2.2,95.254421,4.476,Kepler,FALSE POSITIVE,413.0,6063.0,3.379
0.89,996.6,1.022,3.2,425.483539,4.473,Kepler,CANDIDATE,248.0,5977.0,17.856
3.43,594.0,1.168,2.88,208.800733,4.372,Kepler,CANDIDATE,347.0,6208.0,1.964
294.86,18157.0,1.4,22.7,7.863361238,4.136,Kepler,FALSE POSITIVE,1057.0,5615.0,3.42771
,,,,120.16983803,,Kepler,FALSE POSITIVE,,,3.19
,,,,113.71363032,,Kepler,CANDIDATE,,,2.45
118.84,76.7,1.979,1.69,17.634272,3.815,Kepler,CANDIDATE,842.0,4885.0,1.387
1775.23,270.0,0.75,1.29,0.745086745,4.607,Kepler,FALSE POSITIVE,1654.0,5325.0,4.29
,,,,247.47724314,,Kepler,FALSE POSITIVE,,,7.6
4.12,287.5,1.2,2.05,208.047137,4.175,Kepler,CANDIDATE,363.0,5991.0,3.22
4.86,585.7,0.664,1.53,30.561533,4.609,Kepler,CANDIDATE,379.0,4294.0,2.227
337.78,60.3,1.009,0.79,6.10968225,4.309,Kepler,CANDIDATE,1093.0,6024.0,5.735
1.2,528.8,0.883,2.09,292.09809,4.534,Kepler,CANDIDATE,267.0,5955.0,14.43
44.76,128.9,0.857,0.94,11.8045536,4.482,Kepler,FALSE POSITIVE,660.0,4971.0,3.195
2.74,120.6,3.244,3.54,578.21623,3.6,Kepler,CANDIDATE,328.0,5166.0,2.707
4.77,648.9,0.782,2.19,56.648588,4.565,Kepler,CANDIDATE,377.0,5023.0,4.534
82.79,127.6,2.622,3.1,53.554546,3.76,Kepler,CANDIDATE,769.0,6039.0,5.533
933.1,1741.0,1.619,8.8,3.1748772,3.994,Kepler,FALSE POSITIVE,1410.0,5116.0,7.089
94.61,422.5,8.984,17.89,119.079642,2.942,Kepler,CANDIDATE,795.0,4849.0,16.268
1.68,317.9,1.152,2.06,371.18648,4.34,Kepler,FALSE POSITIVE,291.0,6231.0,19.929
27.85,260.2,0.753,1.31,20.5858591,4.526,Kepler,CANDIDATE,586.0,5523.0,3.069
381.27,499920.0,2.064,149.1,10.90962154,3.714,Kepler,FALSE POSITIVE,1127.0,5323.0,17.8024
14.32,249.6,2.233,3.45,113.573945,3.768,Kepler,CANDIDATE,496.0,5155.0,3.007
29.98,347.5,0.85,2.03,27.0779813,4.467,Kepler,FALSE POSITIVE,597.0,5906.0,138.54
1811.72,46677.0,1.072,42.1,1.827660875,4.427,Kepler,FALSE POSITIVE,1664.0,6352.0,3.986
0.37,750.1,0.824,2.27,542.91133,4.559,Kepler,CANDIDATE,199.0,5583.0,15.9
0.88,481.0,0.913,2.0,376.554588,4.519,Kepler,FALSE POSITIVE,247.0,5926.0,3.182
2.53,242.0,2.028,3.2,538.4263,3.882,Kepler,FALSE POSITIVE,322.0,5962.0,12.751
,,,,94.20561159,,Kepler,FALSE POSITIVE,,,6.62
,,,,378.70643955,,Kepler,FALSE POSITIVE,,,14.66
7.74,83303.0,1.0,85.77,78.4286313,4.438,Kepler,FALSE POSITIVE,425.0,5780.0,3.7368
0.5,1987.0,0.781,3.4,287.75613,4.586,Kepler,CANDIDATE,215.0,4965.0,5.487
1338.82,367.9,1.296,41.44,2.53021,4.178,Kepler,FALSE POSITIVE,1543.0,5780.0,21.79
4838.14,58776.0,2.293,59.61,2.249000963,3.8,Kepler,FALSE POSITIVE,2126.0,6025.0,9.6022
1.08,699.9,0.742,1.93,189.961729,4.613,Kepler,CANDIDATE,260.0,5335.0,12.46
,,,,121.62387378,,Kepler,FALSE POSITIVE,,,2.73
,,,,202.18722766,,Kepler,CANDIDATE,,,2.77
,,,,280.92070688,,Kepler,CANDIDATE,,,3.48
0.32,1088.0,0.739,2.39,432.074696,4.608,Kepler,FALSE POSITIVE,193.0,5183.0,4.763
6.87,239.9,1.378,2.32,169.415073,4.238,Kepler,CANDIDATE,413.0,6362.0,3.884
5.32,239.3,2.717,4.24,460.77905,3.731,Kepler,FALSE POSITIVE,387.0,6126.0,15.541
2017.35,2046.1,1.513,8.24,3.21318517,4.159,Kepler,FALSE POSITIVE,1710.0,6712.0,15.47
17.82,283.6,1.097,1.85,57.7749373,4.417,Kepler,CANDIDATE,524.0,6277.0,4.731
,,,,331.78248134,,Kepler,FALSE POSITIVE,,,4.94
3353.78,1660.6,1.355,44.46,1.20608769,4.186,Kepler,FALSE POSITIVE,1941.0,5657.0,2.2272
2.1,148.2,2.357,2.85,613.82905,3.809,Kepler,FALSE POSITIVE,307.0,5636.0,18.18
0.63,143.6,0.901,1.12,476.80454,4.473,Kepler,FALSE POSITIVE,227.0,5806.0,10.65
374.3,181.7,0.963,1.75,4.09513876,4.495,Kepler,CANDIDATE,1122.0,5858.0,2.462
,,,,502.8356901,,Kepler,CANDIDATE,,,9.97
9.04,297.0,0.95,1.65,81.704814,4.421,Kepler,CANDIDATE,442.0,6099.0,1.468
2735.51,81.5,0.863,0.83,0.779615874,4.548,Kepler,FALSE POSITIVE,1847.0,5764.0,3.932
0.59,637.0,0.95,2.44,578.21805,4.495,Kepler,CANDIDATE,223.0,6089.0,4.18
3.34,326.9,2.27,4.03,317.009388,3.787,Kepler,CANDIDATE,345.0,5066.0,3.013
0.8,573.0,0.96,2.3,482.51701,4.488,Kepler,CANDIDATE,242.0,6168.0,14.791
2.58,458.6,1.091,2.35,224.469892,4.337,Kepler,FALSE POSITIVE,323.0,5911.0,2.952
42.48,278.7,4.164,6.76,113.556471,3.167,Kepler,FALSE POSITIVE,651.0,4842.0,2.383
0.35,255.0,0.632,1.04,208.02789,4.63,Kepler,FALSE POSITIVE,196.0,4285.0,10.82
3.35,352.6,1.887,3.55,308.024953,3.808,Kepler,FALSE POSITIVE,345.0,5220.0,2.665
84.44,77.4,0.851,0.73,7.77710639,4.481,Kepler,CANDIDATE,773.0,5073.0,3.418
505.52,1335.3,0.76,3.65,1.33261458,4.551,Kepler,FALSE POSITIVE,1208.0,4611.0,5.161
1.8,2268.0,1.0,5.2,233.64574,4.438,Kepler,CANDIDATE,296.0,5780.0,10.05
49.97,396.5,1.094,2.19,27.285315,4.407,Kepler,CANDIDATE,678.0,6304.0,7.47
2.58,1227.0,0.781,2.69,105.895315,4.548,Kepler,FALSE POSITIVE,323.0,5271.0,2.581
17.89,544.2,1.14,2.76,61.224558,4.408,Kepler,FALSE POSITIVE,525.0,6343.0,4.103
33.32,24372.0,0.945,27.79,28.507877538,4.497,Kepler,FALSE POSITIVE,613.0,6131.0,3.13331
0.3,4084.0,0.746,30.17,444.46522,4.609,Kepler,FALSE POSITIVE,189.0,5134.0,0.767
208.42,133.7,1.067,1.23,8.48039,4.434,Kepler,FALSE POSITIVE,969.0,6193.0,6.134
4.43,420.4,1.755,3.66,445.351255,4.112,Kepler,CANDIDATE,370.0,7202.0,6.516
88.86,177.7,5.032,6.94,72.0153825,3.299,Kepler,FALSE POSITIVE,783.0,5099.0,2.548
7200.22,51.8,30.882,20.93,21.12752693,1.672,Kepler,FALSE POSITIVE,2349.0,4024.0,2.253
8.27,228.1,0.715,1.03,23.9341825,4.58,Kepler,FALSE POSITIVE,432.0,4415.0,1.607
6.61,450.0,1.025,2.44,87.775799,4.375,Kepler,FALSE POSITIVE,409.0,5604.0,1.862
,,,,65.67350728,,Kepler,FALSE POSITIVE,,,2.73
,,,,222.06409878,,Kepler,FALSE POSITIVE,,,2.89
16.3,101230.0,0.812,35.21,35.882272887,4.57,Kepler,FALSE POSITIVE,512.0,5840.0,3.95004
85.17,90028.0,0.832,52.34,8.780603773,4.563,Kepler,FALSE POSITIVE,775.0,5487.0,3.16989
37.25,279.8,3.18,5.27,97.5137491,3.57,Kepler,CANDIDATE,630.0,5437.0,2.655
0.58,719.1,0.971,2.64,549.42772,4.498,Kepler,CANDIDATE,223.0,5957.0,6.09
13.14,418.0,4.413,8.98,284.666844,3.368,Kepler,CANDIDATE,486.0,5248.0,2.752
4.4,348.6,1.286,2.41,224.150923,4.133,Kepler,CANDIDATE,369.0,6072.0,12.455
4.29,466.6,1.183,2.52,148.179343,4.278,Kepler,CANDIDATE,367.0,5635.0,12.733
0.51,1874.4,0.887,4.89,551.49832,4.532,Kepler,FALSE POSITIVE,215.0,5926.0,40.92
